"tweet_id","customer_text","brand_reply_text","thread_id","created_at"
"348556","@AmazonHelp They were just rude and unhelpful as always.  I found a solution on my own.","@198970 Did you get an email after the call? If so, you can submit feedback about the agents via that email. ^JJ","348555","Sun Oct 08 07:16:51 +0000 2017"
"451922","Nothing makes me madder than #Amazon's lying bastards they call couriers. Absolutely useless twats. Been sat in house waiting for my parcel. They have NOT attempted delivery. #rant https://t.co/pyB7cxHDs1","@222182 I'm so sorry you didn't receive your package today, we wanna help determine what happened. Please contact us directly here: 
https://t.co/JzP7hlA23B
So we can view your account and assist you further. ^BT","451922","Thu Nov 30 21:52:05 +0000 2017"
"890904","@AmazonHelp ordered for dhanteras.Thought  multiple galti nahi karenge.Will cancel n file suit.1aur kiya tha wo bhi 2 din se outfordelivery.Cheaters","@327639 We'd like to help, kindly send us your details through the link shared earlier. We'd appreciate your cooperation. ^MA","890900","Fri Oct 13 18:22:13 +0000 2017"
"393097","@119356 Do aybdy frm AMAZON Luk after Process/Services/Customer satisfaction see snaps.I have not got product @115851 @115850 @115821 https://t.co/ZFbYoBw21E","@209091 Apologies for poor experience. We'd like to work on this for you. Please drop your details here: https://t.co/GIJyeYqKE0. ^VN (1/2)","393097","Mon Oct 09 14:59:10 +0000 2017"
"1421310","@AmazonHelp Tomorrow but it’s the time I have the problem with 
Last week my preorder was dispatched on the Wednesday for the Friday release","@428738 I am sorry to hear this - we do aim to meet the delivery date provided in the order confirmation email  ^TD","1421309","Thu Nov 02 08:53:33 +0000 2017"
"819515","So after losing my headphones and ordering new ones on @115821 they don’t even send me everything....whys it so difficult to listen to music","@315212 I'm sorry for the poor experience! For return/replacement options, please click here: https://t.co/HFSqEfTUvS ^JA","819515","Thu Oct 12 21:45:09 +0000 2017"
"2397048","@AmazonHelp I have filled I want all updates in an hour...don't say it not possible @115851 @115850 u are huge and u all can do it fast","@689914 Thank you for filling in your details. Our team will work on the issue and get back to you with an update. ^PJ","2397049","Tue Nov 14 12:52:09 +0000 2017"
"2826428","@AmazonHelp 後から送られてくる感じですか？","@787316 はい、コンビニ・ATM・ネットバンキング・電子マネー払いの場合、「お支払い番号発行→ご入金確認後発送」の前払い方式となります。HM","2826427","Mon Nov 27 10:39:54 +0000 2017"
"716566","Im so crumb what do i even do about it? @117795 my package was stolen  after it was delivered","@291505 Oh no! I'm sorry to hear this! Please get in touch with us using your app so we can look into available options with you! ^KJ","716567","Wed Oct 11 00:05:01 +0000 2017"
"2386404","@115850 Could you just check the refund status of ORDER # 408-2967982-6537126.","@687727 Please don't provide your order details, as we consider them to be personal info. Our page is visible to the public. (2/2) ^GK","2386404","Fri Oct 20 10:06:33 +0000 2017"
"2548590","Hi @115850 found this on your product feedback. Do you encourage such practices with your supplier to get #5STAR https://t.co/zKI7KKgn5O","@724194 I understand your concern. Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^RI","2548590","Mon Oct 30 13:22:16 +0000 2017"
"243206","Hey @AmazonHelp wtf am I supposed to do when I ordered a sheet of copper and u guys sent me a backpack I didn't order instead???? 😐 https://t.co/628mPRosVs","@173750 Oh no! I'm sorry for the mix-up! You're able to look at refund/replacement options with us here: https://t.co/fo2AYp37xW ^KP","243206","Thu Oct 05 14:25:30 +0000 2017"
"1203411","@AmazonHelp Still nothing? WHY DO I PAY FOR #PRIME AND HAVE TO PAY ANOTHER £8 TO GET THIS NEXT DAY?","@402708 This item is dispatched from and sold by one of our sellers and isn't Prime eligible. I'm sorry for the inconvenience! ^HS","1203417","Wed Oct 25 13:25:45 +0000 2017"
"436940","@AmazonHelp I am still waiting for the products.. don't know what is going on with your delivery. Where is my delivery? @115850 @115821","@218762 I'd like to work on this right away. Please write to us here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^SA","436925","Wed Oct 11 07:39:56 +0000 2017"
"1415201","@AmazonHelp Thanks it's just a pain it's delivered to Manchester hub (5 miles down road if I recall) last night and due delivery today but says delayed","@258142 I completely understand your frustration. Please let us know what happens, we want to make sure you receive it! ^TN","1415200","Thu Nov 02 02:31:21 +0000 2017"
"809438","@AmazonHelp Still not parcel I was expecting one today as well,another letdown, I want compensation if my stuff is not here by sunday.This is a P take","@312875 Sorry, your parcel hasn't arrived as expected. What is the current tracking showing here: https://t.co/aaDyEz1VgE, Nina? ^CE","809439","Fri Sep 08 14:23:00 +0000 2017"
"319708","@115850 @AmazonHelp Delivery date was around 17th oct..how can you cancel it within 2 days of placing the order. That too on various orders that I have made. https://t.co/Eh9ZVzYrZJ","@192219 I'll be sure to forward your feedback internally for review. We'll definitely work on the miss. 2/3 ^PS","319704","Sat Oct 07 11:47:06 +0000 2017"
"2388005","Amazonで頼んだカバーが写真と全然違うのが届いたこの場合どおしたらいいんん？","@688092 (2/2)なお、出品者が発送する商品について不備がある場合には、お手数ですが直接出品者にお問い合わせくださいますようお願いいたします。 https://t.co/Gr4Zutk9FJ HM","2388005","Tue Nov 14 07:41:50 +0000 2017"
"179452","@115830 Seriously, STOP using Hermes 2 deliver ""Prime"" orders. Going to be a full week after ordering that I receive my next day delivery.","@158269 I'm sorry for any trouble! Has the original delivery, as displayed at checkout, been missed: https://t.co/e6kfa1kLny ^ST","179452","Tue Oct 03 19:35:11 +0000 2017"
"1739896","@AmazonHelp You call me service is unavailable and im unable to call the number. #Help","@525037 Please provide your phone number w/ us here: https://t.co/4sLFgikkZ5 &amp; select the 'Call me now' option to connect with an agent.^KP","1739895","Wed Nov 08 19:40:09 +0000 2017"
"2956072","Where the flip is my @115821 package","@815983 Hello!  Do you have a package that has missed it's delivery date? Let us know, we're here to help! ^AZ","2956072","Wed Nov 29 18:55:59 +0000 2017"
"2850702","@AmazonHelp We sent a gift card to my daughters stepmother via Facebook messenger. She received it and tried to use it immediately, it was unusable","@792661 We're still here to help! With Twitter, we have no access to account or order information. Where was the Gift Card purchased from? i.e. Amazon, or a physical store? Please, let us know! ^JE","2850703","Mon Nov 27 19:30:37 +0000 2017"
"1357241","@119625 unable to play video on my laptop","@436433 Sorry for the trouble with the viewing experience. Please confirm what error you're facing when you play the video. ^HD","1357241","Fri Oct 27 19:25:23 +0000 2017"
"150462","@AmazonHelp Got the call made thankyou so much! 
There is some problem with the helpline number please do look after it","@150316 Apologies for the inconvenience. I'll be sure to pass your feedback to the concerned team internally for review. ^KH","150461","Fri Nov 24 15:47:37 +0000 2017"
"121118","@AmazonHelp I guess i did get prime but couldnt remember. Thanks 😜","@142959 Thanks for the update, Rob. Let us know if there's anything else we can do for you.  ^SE","121119","Thu Nov 23 23:20:46 +0000 2017"
"352584","@AmazonHelp This is the latest message .. It's not the solution but creating a worst experience https://t.co/Lasw0ab6YX","@192053 The resolution provided over the email is the best accurate. Please revert to it for any further concerns. ^YP","352585","Sun Oct 08 11:14:37 +0000 2017"
"125324","@115830 I am an Indian travelling to the UK around Black Friday. I am interested in buying a gaming console from @115830. What is the procedure for getting a VAT refund for my purchase?","@766787 Thanks for reaching out to us! More information about the VAT refund process can be found here: https://t.co/2l2Ry1fy7l ^SW","125316","Mon Nov 20 18:47:39 +0000 2017"
"483692","@AmazonHelp The expiry is on there along with relevent proof so much hassle","@228505 Sorry for the frustration! I would recommend circling all relevant details and resubmitting your document just in case we missed them previously. ^BG","483693","Fri Dec 01 14:41:49 +0000 2017"
"76080","Eh, @116928, que @4496 os la intenta meter doblada otra vez: me hacen firmar que el paquete llegó el día 29 o no me lo entregan. Ha llegado hoy, 30👌🏻 https://t.co/cEcifrtGVR","@133023 Hola Javi, sentimos las molestias. Recuerda que puedes reportar lo que indicas con nuestros compañeros de Soporte al Cliente: https://t.co/OjvUxwnzPe. ^DA","76081","Thu Nov 30 11:27:46 +0000 2017"
"322020","@AmazonHelp Ich denke, Amazon will einfach nicht. Trotz mehrfachen Telefonaten und schriftlichen Beweisen, wird man ignoriert und abgezockt!!!!","@192720 Bitte melde dich direkt bei uns, vom Amazon.de Social Media Team: https://t.co/1GnqybGpio  ^RS","322019","Mon Oct 09 13:33:48 +0000 2017"
"2335788","@AmazonHelp the email itself says pending, but the item page said prime shipping and gave me the date as well.","@675851 Can you send us a link to the product? We'd like to take a look at this! ^WT","2335792","Fri Oct 20 03:03:55 +0000 2017"
"1537430","@115850 What's the point in festive offers if gifts cant be delivered on time ?? #unhappydiwali #whereismyorder https://t.co/7GT4SlgvgA","@476637 Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. (2/2) ^HD","1537430","Tue Oct 17 01:54:43 +0000 2017"
"1371819","Kindleアプリで本が読めん
つまらんアップデートしやがって、アマゾンめ
困った","@439295 ご不便をおかけしております。お手数ですが、Kindleアプリの再インストールならびに端末の再起動をお試しいただければと存じます。 YM","1371819","Fri Oct 27 21:21:12 +0000 2017"
"77328","@AmazonHelp I’m going around and around since Tuesday with people from overseas that can’t understand what I’m saying and I can’t understand what they are saying. Why can’t I just speak to an American","@133239 Hello, all of our associates are trained to help you with your query. Can you share with us what is occurring. We will try to help if possible.^CR","77327","Thu Nov 30 12:31:21 +0000 2017"
"386866","@AmazonHelp Hi, I'm an Amazon prime user and I've just become a student, is it possible to change my account details to the 50% Prime student offer? May be the only way I can afford to keep my prime membership upon renewal","@207579 Hi, when is your renewal date? ^JJ","386866","Mon Oct 09 13:05:00 +0000 2017"
